,X,Y
0,2567,1640
1,2568,1639
2,2568,1640
3,2568,1641
4,2569,1636
5,2569,1637
6,2569,1638
7,2569,1639
8,2569,1640
9,2569,1641
10,2569,1643
11,2570,1636
12,2570,1637
13,2570,1638
14,2570,1639
15,2570,1640
16,2570,1641
17,2570,1642
18,2570,1643
19,2571,1635
20,2571,1636
21,2571,1637
22,2571,1638
23,2571,1639
24,2571,1640
25,2571,1641
26,2571,1642
27,2571,1643
28,2571,1644
29,2571,1648
30,2572,1635
31,2572,1636
32,2572,1637
33,2572,1638
34,2572,1639
35,2572,1640
36,2572,1641
37,2572,1642
38,2572,1643
39,2572,1644
40,2572,1645
41,2572,1648
42,2572,1649
43,2572,1650
44,2573,1636
45,2573,1637
46,2573,1638
47,2573,1639
48,2573,1640
49,2573,1641
50,2573,1642
51,2573,1643
52,2573,1644
53,2573,1645
54,2573,1646
55,2573,1647
56,2573,1648
57,2573,1649
58,2573,1650
59,2574,1636
60,2574,1637
61,2574,1638
62,2574,1639
63,2574,1640
64,2574,1641
65,2574,1642
66,2574,1643
67,2574,1644
68,2574,1645
69,2574,1646
70,2574,1647
71,2574,1648
72,2574,1649
73,2574,1650
74,2575,1636
75,2575,1637
76,2575,1638
77,2575,1639
78,2575,1640
79,2575,1641
80,2575,1642
81,2575,1643
82,2575,1644
83,2575,1645
84,2575,1646
85,2575,1647
86,2575,1648
87,2575,1649
88,2575,1650
89,2576,1636
90,2576,1637
91,2576,1638
92,2576,1639
93,2576,1640
94,2576,1641
95,2576,1642
96,2576,1643
97,2576,1644
98,2576,1645
99,2576,1646
100,2576,1647
101,2576,1648
102,2576,1649
103,2576,1650
104,2576,1651
105,2577,1637
106,2577,1638
107,2577,1639
108,2577,1640
109,2577,1641
110,2577,1642
111,2577,1643
112,2577,1644
113,2577,1645
114,2577,1646
115,2577,1647
116,2577,1648
117,2577,1649
118,2577,1650
119,2577,1651
120,2578,1638
121,2578,1639
122,2578,1640
123,2578,1641
