,X,Y
0,679,427
1,679,428
2,679,429
3,679,430
4,679,431
5,679,432
6,679,433
7,679,434
8,679,435
9,680,427
10,680,428
11,680,429
12,680,430
13,680,431
14,680,432
15,680,433
16,680,434
17,680,435
18,680,436
19,680,437
20,681,420
21,681,421
22,681,422
23,681,423
24,681,424
25,681,425
26,681,426
27,681,427
28,681,428
29,681,429
30,681,430
31,681,431
32,681,432
33,681,433
34,681,434
35,681,435
36,681,436
37,681,437
38,682,419
39,682,420
40,682,421
41,682,422
42,682,423
43,682,424
44,682,425
45,682,426
46,682,427
47,682,428
48,682,429
49,682,430
50,682,431
51,682,432
52,682,433
53,682,434
54,682,435
55,682,436
56,682,437
57,683,418
58,683,419
59,683,420
60,683,421
61,683,422
62,683,423
63,683,424
64,683,425
65,683,426
66,683,427
67,683,428
68,683,429
69,683,430
70,683,431
71,683,432
72,683,433
73,683,434
74,683,435
75,683,436
76,683,437
77,684,417
78,684,418
79,684,419
80,684,420
81,684,421
82,684,422
83,684,423
84,684,424
85,684,425
86,684,426
87,684,427
88,684,428
89,684,429
90,684,430
91,684,431
92,684,432
93,684,433
94,684,434
95,684,435
96,684,436
97,684,437
98,685,417
99,685,418
100,685,419
101,685,420
102,685,421
103,685,422
104,685,423
105,685,424
106,685,425
107,685,426
108,685,427
109,685,428
110,685,429
111,685,430
112,685,431
113,685,432
114,685,433
115,685,434
116,685,435
117,685,436
118,685,437
119,685,438
120,686,417
121,686,418
122,686,419
123,686,420
124,686,421
125,686,424
126,686,425
127,686,426
128,686,427
129,686,428
130,686,429
131,686,430
132,686,431
133,686,432
134,686,433
135,686,434
136,686,435
137,686,436
138,686,437
139,686,438
140,687,417
141,687,418
142,687,419
143,687,420
144,687,425
145,687,426
146,687,427
147,687,428
148,687,429
149,687,430
150,687,431
151,687,432
152,687,433
153,687,434
154,687,435
155,687,436
156,687,437
157,688,427
158,688,428
159,688,429
160,688,430
161,688,431
162,688,432
163,688,433
164,688,434
165,688,435
166,689,427
167,689,428
168,689,429
169,689,430
170,689,431
171,689,432
172,689,433
173,689,434
174,690,428
175,690,429
176,690,430
177,690,431
178,690,432
179,690,433
180,691,431
181,691,432
182,691,433
183,692,431
